DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2026,5.844343401390191,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2025,5.74167231504958,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2034,0.00709731042930435,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2033,0.00689966173944474,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2032,0.00669913177447971,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2031,0.00648609102468369,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2030,0.0062570982093957,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2029,0.00600372623110645,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2028,0.0057484609291604,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2027,0.00550926371777584,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2026,0.00526095942966575,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_22211,FO_PC,KG_PS,AO_2026_2035,2025,0.0050243130186443,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2030,13.487871275124,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2029,12.9830004264369,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2028,12.5056589033364,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2027,12.0570770031035,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2026,11.6437938920749,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2025,11.2578055799709,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2035,16.0865778799483,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2034,15.5735538027292,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2033,15.0566002164328,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2222T2223,FO_PC,KG_PS,AO_2026_2035,2032,14.5362845527036,A,0,2,_Z
